GENESIS-Tabelle: animal_slaugther
Slaughtered animals, quantity slaughtered: L�nder, months,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
types of animals, type of slaughtering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Slaughtering and carcass weight statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Oxen;Oxen;Oxen;Oxen;Oxen;Oxen;Bulls;Bulls;Bulls;Bulls;Bulls;Bulls;Cows;Cows;Cows;Cows;Cows;Cows;Female cattle;Female cattle;Female cattle;Female cattle;Female cattle;Female cattle;Cattle;Cattle;Cattle;Cattle;Cattle;Cattle;Calves;Calves;Calves;Calves;Calves;Calves;Young cattle;Young cattle;Young cattle;Young cattle;Young cattle;Young cattle;Pigs;Pigs;Pigs;Pigs;Pigs;Pigs;Sheep;Sheep;Sheep;Sheep;Sheep;Sheep;Lambs;Lambs;Lambs;Lambs;Lambs;Lambs;Horses;Horses;Horses;Horses;Horses;Horses;Goats;Goats;Goats;Goats;Goats;Goats
Baden-W�rttemberg;1996;February;253;80;-;-;17;5;20281;7244;53;x;742;264;18999;5553;-;-;196;x;8087;2261;12;x;1197;334;47620;15138;65;x;2152;661;3274;350;-;-;533;57;-;-;-;-;-;-;211259;20842;2191;x;13367;1301;5202;173;2576;x;1816;40;-;-;-;-;-;-;68;18;-;-;-;-;41;1;-;-;91;2
Baden-W�rttemberg;1996;March;223;70;-;-;45;14;22345;7939;37;x;968;343;20868;6166;-;-;231;x;9111;2543;2;x;1424;397;52547;16718;39;x;2668;823;4444;486;-;-;717;78;-;-;-;-;-;-;236460;22828;2459;x;13537;1317;8269;221;5017;x;2578;43;-;-;-;-;-;-;98;26;-;-;-;-;68;1;-;-;137;2
Baden-W�rttemberg;1996;April;211;65;-;-;42;13;19102;6854;-;-;909;326;16224;4733;-;-;238;x;6353;1748;-;-;1188;327;41890;13400;-;-;2377;735;3985;417;-;-;603;63;-;-;-;-;-;-;250610;24054;1904;x;8345;812;23659;398;1582;x;8968;141;-;-;-;-;-;-;125;33;-;-;3;1;194;3;-;-;372;7
Baden-W�rttemberg;1996;May;122;45;21;x;13;4;25795;9241;-;-;794;284;18434;5498;9;x;205;x;7965;2217;1;x;958;267;52316;17000;31;x;1970;616;3748;382;-;-;546;56;-;-;-;-;-;-;237902;22970;1882;x;6314;614;8427;187;2753;x;2070;35;-;-;-;-;-;-;94;25;-;-;1;0;98;2;-;-;188;3
Baden-W�rttemberg;1996;June;101;38;15;x;9;3;22412;7915;-;-;443;156;18629;5481;5;x;151;x;6900;1923;-;-;577;161;48042;15356;20;x;1180;365;3419;358;-;-;449;47;-;-;-;-;-;-;225029;21668;2953;x;4153;404;6999;166;2997;x;2035;34;-;-;-;-;-;-;80;21;-;-;-;-;102;2;-;-;153;3
Baden-W�rttemberg;1996;July;118;43;18;x;6;2;26555;9312;-;-;451;158;21319;6209;21;x;179;x;7990;2194;6;x;572;157;55982;17759;45;x;1208;369;3754;398;15;x;470;50;-;-;-;-;-;-;255907;23488;1490;x;3742;364;7579;165;2442;x;2056;34;-;-;-;-;-;-;106;28;-;-;1;0;87;2;-;-;123;2
Baden-W�rttemberg;1996;August;112;36;-;-;6;2;21698;7602;-;-;329;115;19449;5579;67;x;133;x;6578;1819;6;x;437;121;47837;15036;73;x;905;276;3079;338;-;-;420;46;-;-;-;-;-;-;212076;19663;2224;x;2611;254;4012;107;2487;x;1882;31;-;-;-;-;-;-;77;20;-;-;2;1;66;1;-;-;99;2
Baden-W�rttemberg;1996;September;155;47;-;-;27;8;25579;8971;22;x;670;235;23866;6891;84;x;191;x;8933;2445;5;x;830;227;58533;18355;111;x;1718;525;4060;445;-;-;571;63;-;-;-;-;-;-;244561;23122;5218;x;4313;420;9119;189;1690;x;2814;49;-;-;-;-;-;-;118;31;-;-;1;0;121;2;-;-;151;3
Baden-W�rttemberg;1996;October;179;57;1;x;38;12;25141;8751;2;x;1002;349;26680;7768;334;x;257;x;10584;2902;21;x;1613;441;62584;19478;358;x;2910;876;4137;441;-;-;683;73;-;-;-;-;-;-;250433;23628;2103;x;7718;751;8459;189;2406;x;3996;69;-;-;-;-;-;-;115;30;-;-;-;-;152;3;-;-;190;3
Baden-W�rttemberg;1996;November;225;66;1;x;58;17;22662;7924;100;x;1371;477;26185;7646;317;x;300;x;11549;3191;44;x;2746;756;60621;18827;462;x;4475;1337;4177;451;-;-;936;101;-;-;-;-;-;-;241068;22745;1937;x;17023;1656;9287;186;1143;x;4744;85;-;-;-;-;-;-;105;28;-;-;1;0;93;2;-;-;241;4
Baden-W�rttemberg;1996;December;203;63;8;x;31;9;20927;7288;16;x;973;339;21652;6353;176;x;230;x;10164;2793;12;x;1833;503;52946;16496;212;x;3067;918;5536;569;-;-;930;96;-;-;-;-;-;-;239708;22422;4464;x;16614;1617;12675;239;808;x;4474;79;-;-;-;-;-;-;112;30;-;-;1;0;77;1;-;-;169;3
Baden-W�rttemberg;1997;January;188;61;14;x;51;15;19584;6547;41;x;896;299;24667;7309;165;x;268;x;9320;2592;24;x;1557;432;53759;16508;244;x;2772;825;3604;366;-;-;616;62;-;-;-;-;-;-;232454;22614;7223;x;16239;1580;8616;169;943;x;2335;41;-;-;-;-;-;-;102;27;-;-;1;0;45;1;-;-;132;2
Baden-W�rttemberg;1997;February;168;52;4;x;38;11;17082;6054;69;x;862;304;17661;5190;72;x;243;x;7408;2056;7;x;1477;410;42319;13352;152;x;2620;796;3293;338;-;-;611;63;-;-;-;-;-;-;214481;20447;2718;x;12687;1234;6419;140;1707;x;1977;34;-;-;-;-;-;-;111;29;-;-;-;-;52;1;-;-;89;2
Baden-W�rttemberg;1997;March;221;72;10;x;45;14;19763;7006;24;x;856;303;21573;6391;97;x;223;x;9262;2575;12;x;1455;404;50819;16045;143;x;2579;787;4746;482;-;-;708;72;-;-;-;-;-;-;229503;21643;1134;x;10963;1067;12445;310;5682;x;4457;76;-;-;-;-;-;-;136;36;-;-;1;0;160;3;-;-;277;5
Baden-W�rttemberg;1997;April;298;93;1;x;47;15;22252;7891;6;x;1071;380;23068;6836;135;x;268;x;9865;2748;29;x;1526;424;55483;17568;171;x;2912;897;4034;412;-;-;716;73;-;-;-;-;-;-;253520;23821;425;x;9689;943;18310;309;-;-;7608;129;-;-;-;-;-;-;125;33;-;-;2;1;81;1;-;-;337;6
Baden-W�rttemberg;1997;May;126;38;4;x;21;6;21436;7590;6;x;607;215;17975;5323;70;x;192;x;8289;2291;14;x;867;239;47826;15242;94;x;1687;517;3964;409;-;-;592;61;-;-;-;-;-;-;226102;21288;2076;x;5530;538;10477;185;-;-;2212;39;-;-;-;-;-;-;136;36;-;-;-;-;92;2;-;-;115;2
Baden-W�rttemberg;1997;June;177;56;1;x;13;4;22854;8045;2;x;521;183;20219;5930;103;x;172;x;8450;2319;13;x;666;183;51700;16351;119;x;1372;420;3994;406;-;-;480;49;-;-;-;-;-;-;252918;23574;1019;x;4239;412;9958;193;1023;x;2175;38;-;-;-;-;-;-;119;31;-;-;1;0;124;2;-;-;221;4
Baden-W�rttemberg;1997;July;164;52;-;-;13;4;23038;8043;8;x;365;127;20697;5974;83;x;174;x;8171;2231;8;x;499;136;52070;16300;99;x;1051;318;3577;364;-;-;392;40;-;-;-;-;-;-;228463;21206;702;x;3398;331;8509;146;469;x;2072;34;-;-;-;-;-;-;97;26;-;-;-;-;133;2;-;-;135;2
Baden-W�rttemberg;1997;August;188;54;1;x;2;1;19074;6591;2;x;245;85;19729;5606;116;x;129;x;6631;1798;9;x;329;89;45622;14048;128;x;705;211;3088;312;-;-;282;28;-;-;-;-;-;-;203710;19032;1916;x;2211;215;7167;133;925;x;1571;26;-;-;-;-;-;-;116;31;-;-;-;-;60;1;-;-;100;2
Baden-W�rttemberg;1997;September;115;36;-;-;14;4;22511;7796;5;x;546;189;24818;7106;306;x;193;x;9509;2598;12;x;703;192;56953;17535;323;x;1456;440;4198;422;1;x;433;44;-;-;-;-;-;-;253896;23811;1610;x;4025;392;9012;158;699;x;2679;44;-;-;-;-;-;-;186;49;-;-;1;0;146;3;-;-;153;3
Baden-W�rttemberg;1997;October;239;76;1;x;53;17;21951;7542;2;x;1004;345;23907;7011;423;x;269;x;10561;2916;17;x;1549;427;56658;17545;443;x;2875;866;4030;410;-;-;665;68;-;-;-;-;-;-;244223;23000;819;x;7393;719;9867;186;1151;x;4175;71;-;-;-;-;-;-;167;44;-;-;1;0;228;4;-;-;228;4
Baden-W�rttemberg;1997;November;213;68;-;-;68;22;20321;7074;10;x;1314;457;23400;6859;315;x;262;x;11334;3133;21;x;2331;643;55268;17134;346;x;3975;1198;3863;391;-;-;736;74;-;-;-;-;-;-;237016;22414;210;x;15108;1470;9535;177;669;x;4622;80;-;-;-;-;-;-;159;42;-;-;-;-;91;2;-;-;213;4
Baden-W�rttemberg;1997;December;214;67;-;-;35;11;20361;7127;18;x;1025;358;20401;6077;197;x;253;x;10368;2896;26;x;1907;531;51344;16167;241;x;3220;975;5693;564;-;-;708;70;-;-;-;-;-;-;255413;23181;150;x;16407;1596;13659;234;445;x;4917;82;-;-;-;-;-;-;169;45;-;-;-;-;88;2;-;-;221;4
Baden-W�rttemberg;1998;January;237;69;-;-;48;14;19048;6774;8;x;820;291;23557;7106;121;x;262;x;9637;2739;8;x;1440;409;52479;16688;137;x;2570;793;3596;358;-;-;522;52;-;-;-;-;-;-;238764;22607;-;-;15860;1543;6445;147;1688;x;2207;40;-;-;-;-;-;-;130;34;-;-;-;-;64;1;-;-;144;3
Baden-W�rttemberg;1998;February;193;64;3;x;36;12;16221;5765;13;x;755;268;18993;5688;164;x;225;x;7926;2234;9;x;1271;358;43333;13751;189;x;2287;705;3182;322;-;-;441;45;-;-;-;-;-;-;218172;20485;-;-;11949;1163;4798;125;2428;x;1758;30;-;-;-;-;-;-;165;44;-;-;1;0;43;1;-;-;96;2
Baden-W�rttemberg;1998;March;292;95;2;x;54;18;21621;7669;1;x;872;309;23876;7198;115;x;267;x;10635;3013;6;x;1515;429;56424;17976;124;x;2708;836;4525;465;-;-;544;56;-;-;-;-;-;-;268525;25074;640;x;11497;1119;6670;165;3218;x;1957;33;-;-;-;-;-;-;169;45;-;-;2;1;73;1;-;-;137;2
Baden-W�rttemberg;1998;April;310;101;5;x;42;14;17887;6372;-;-;950;338;18664;5647;91;x;224;x;8613;2435;6;x;1224;346;45474;14555;102;x;2440;765;4536;450;-;-;592;59;-;-;-;-;-;-;231976;21705;1078;x;7456;725;22153;427;1923;x;11191;198;-;-;-;-;-;-;141;37;-;-;1;0;268;5;-;-;336;6
Baden-W�rttemberg;1998;May;171;54;1;x;17;5;17798;6294;5;x;589;208;17483;5237;44;x;178;x;8395;2397;11;x;838;239;43847;13982;61;x;1622;506;3740;383;-;-;454;47;-;-;-;-;-;-;240277;22396;407;x;5704;555;10344;194;484;x;2443;44;-;-;-;-;-;-;155;41;-;-;2;1;132;2;-;-;200;4
Baden-W�rttemberg;1998;June;169;55;-;-;9;3;19572;6952;2;x;391;139;19859;5921;29;x;154;x;8461;2396;8;x;529;150;48061;15324;39;x;1083;337;3735;380;-;-;310;32;-;-;-;-;-;-;263241;24323;893;x;3874;377;9290;175;825;x;2016;35;-;-;-;-;-;-;132;35;-;-;1;0;98;2;-;-;152;3
Baden-W�rttemberg;1998;July;196;62;-;-;11;3;19937;7117;5;x;376;134;20102;5899;60;x;127;x;7804;2183;5;x;439;123;48039;15260;70;x;953;298;3839;389;2;x;284;29;-;-;-;-;-;-;246868;22502;1391;x;3828;372;9431;162;-;-;2169;37;-;-;-;-;-;-;118;31;-;-;1;0;155;3;-;-;161;3
Baden-W�rttemberg;1998;August;212;65;-;-;4;1;18653;6653;-;-;247;88;20411;5916;51;x;103;x;7152;2001;5;x;247;69;46428;14635;56;x;601;188;3176;326;-;-;230;24;-;-;-;-;-;-;229353;20750;-;-;2636;256;8044;145;450;x;1659;28;-;-;-;-;-;-;110;29;-;-;1;0;110;2;-;-;120;2
Baden-W�rttemberg;1998;September;215;69;2;x;20;6;22336;7985;4;x;485;173;23583;6875;186;x;169;x;9213;2625;152;x;619;174;55347;17553;344;x;1293;402;3652;379;1;x;335;35;-;-;-;-;-;-;252342;22931;468;x;4440;432;9010;189;1391;x;2543;46;-;-;-;-;-;-;176;46;-;-;-;-;134;2;-;-;205;4
Baden-W�rttemberg;1998;October;248;78;-;-;28;9;21660;7743;5;x;812;290;22195;6510;245;x;209;x;9360;2606;15;x;1364;379;53463;16937;265;x;2413;739;3857;395;-;-;404;41;-;-;-;-;-;-;254422;23571;917;x;8250;803;9075;200;2352;x;3545;62;-;-;-;-;-;-;155;41;-;-;2;1;266;5;-;-;211;4
Baden-W�rttemberg;1998;November;243;74;-;-;61;18;23219;8316;1;x;1064;381;23052;6773;135;x;218;x;11548;3232;12;x;2006;561;58062;18394;148;x;3349;1024;4536;455;-;-;564;57;-;-;-;-;-;-;284496;26273;226;x;15974;1554;8395;185;2281;x;4290;74;-;-;-;-;-;-;167;44;-;-;-;-;83;1;-;-;252;5
Baden-W�rttemberg;1998;December;184;61;3;x;43;14;22017;7862;-;-;805;287;21125;6361;71;x;235;x;9701;2748;16;x;1458;412;53027;17031;90;x;2541;784;4873;493;-;-;523;53;-;-;-;-;-;-;251114;22909;200;x;15815;1539;13171;249;1367;x;4911;84;-;-;-;-;-;-;118;31;-;-;-;-;155;3;-;-;167;3
Baden-W�rttemberg;1999;January;255;82;-;-;39;12;18864;6829;-;-;649;235;22210;6752;92;x;206;x;8929;2556;5;x;1140;326;50258;16218;97;x;2034;636;3276;342;-;-;346;36;-;-;-;-;-;-;250528;23433;-;-;14662;1427;6311;148;2465;x;1780;30;-;-;-;-;-;-;127;34;-;-;-;-;59;1;-;-;108;2
Baden-W�rttemberg;1999;February;212;70;-;-;23;8;16914;6142;-;-;570;207;18102;5471;42;x;179;x;7961;2267;2;x;1037;295;43189;13950;44;x;1809;564;3095;334;-;-;321;35;-;-;-;-;-;-;228302;20741;-;-;10936;1064;5675;129;2035;x;1451;24;-;-;-;-;-;-;103;27;-;-;-;-;46;1;-;-;119;2
Baden-W�rttemberg;1999;March;266;86;-;-;47;15;22939;8334;-;-;919;334;25168;7721;84;x;254;x;11195;3227;3;x;1479;426;59568;19368;87;x;2699;853;4963;532;-;-;530;57;-;-;-;-;-;-;288031;26130;-;-;11328;1102;23291;432;2293;x;8874;150;-;-;-;-;-;-;133;35;-;-;3;1;274;5;-;-;214;4
Baden-W�rttemberg;1999;April;311;87;-;-;49;14;20334;7400;1;x;612;223;20368;6266;83;x;187;x;9385;2691;2;x;997;286;50398;16444;86;x;1845;579;3321;353;2;x;406;43;-;-;-;-;-;-;249553;22635;-;-;7178;698;12734;213;-;-;2485;42;-;-;-;-;-;-;164;43;-;-;-;-;197;4;-;-;288;5
Baden-W�rttemberg;1999;May;164;53;-;-;12;4;19397;7094;6;x;433;158;18520;5650;51;x;150;x;8471;2433;16;x;615;176;46552;15229;73;x;1210;384;3631;396;1;x;322;35;-;-;-;-;-;-;269565;24288;-;-;4549;443;10591;182;-;-;1904;33;-;-;-;-;-;-;140;37;-;-;1;0;180;3;-;-;212;4
Baden-W�rttemberg;1999;June;187;57;-;-;14;4;20000;7235;1;x;342;124;22077;6621;51;x;139;x;8603;2465;1;x;416;119;50867;16378;53;x;911;289;3311;366;3;x;278;31;-;-;-;-;-;-;259105;23275;1743;x;3776;367;10242;180;636;x;1884;31;-;-;-;-;-;-;179;47;-;-;-;-;251;5;-;-;209;4
Baden-W�rttemberg;1999;July;170;53;1;x;8;2;19736;7128;1;x;256;92;18982;5570;39;x;102;x;7342;2068;1;x;333;94;46230;14819;42;x;699;219;2998;332;-;-;258;29;-;-;-;-;-;-;246547;21906;5221;x;3255;317;8419;181;2202;x;2086;36;-;-;-;-;-;-;124;33;-;-;-;-;148;3;-;-;145;3
Baden-W�rttemberg;1999;August;176;54;2;x;4;1;19419;7003;-;-;209;75;21636;6359;122;x;103;x;7505;2109;1;x;286;80;48736;15526;125;x;602;187;2956;336;-;-;200;23;-;-;-;-;-;-;248245;21820;547;x;2488;242;5564;143;3131;x;1506;25;-;-;-;-;-;-;137;36;-;-;-;-;97;2;-;-;168;3
Baden-W�rttemberg;1999;September;186;55;-;-;23;7;21439;7741;3;x;422;152;21448;6258;146;x;141;x;8901;2524;4;x;539;153;51974;16579;153;x;1125;353;3140;361;3;x;304;35;-;-;-;-;-;-;247543;21899;1626;x;3354;326;7187;179;3268;x;2339;40;-;-;-;-;-;-;165;44;-;-;-;-;120;2;-;-;142;3
Baden-W�rttemberg;1999;October;200;63;-;-;43;14;22775;8250;1;x;713;258;21181;6251;268;x;175;x;9873;2798;4;x;1053;298;54029;17362;273;x;1984;621;3333;368;-;-;388;43;-;-;-;-;-;-;252495;22343;800;x;6725;654;9111;191;2267;x;3616;61;-;-;-;-;-;-;184;49;-;-;-;-;203;4;-;-;260;5
Baden-W�rttemberg;1999;November;276;90;1;x;50;16;24655;8942;-;-;1060;384;24793;7385;240;x;211;x;12308;3485;8;x;1937;548;62032;19902;249;x;3258;1011;3760;412;-;-;503;55;-;-;-;-;-;-;277631;24870;4;x;13223;1287;8984;192;2635;x;4149;69;-;-;-;-;-;-;152;40;-;-;1;0;146;3;-;-;267;5
Baden-W�rttemberg;1999;December;187;62;2;x;36;12;23042;8421;1;x;781;285;18503;5595;176;x;204;x;9620;2744;6;x;1225;349;51352;16821;185;x;2246;707;4965;540;-;-;427;46;-;-;-;-;-;-;261365;22672;1;x;13407;1305;12637;250;2544;x;4109;68;-;-;-;-;-;-;138;36;-;-;1;0;107;2;-;-;187;3
Baden-W�rttemberg;2000;January;249;80;-;-;49;16;21454;7864;-;-;526;193;21410;6513;84;x;190;x;9090;2616;-;-;916;264;52203;17073;84;x;1681;530;3073;336;-;-;340;37;-;-;-;-;-;-;256278;22809;3;x;12068;1174;6577;131;1357;x;1470;24;-;-;-;-;-;-;110;29;-;-;-;-;65;1;-;-;95;2
Baden-W�rttemberg;2000;February;213;67;1;x;31;10;20717;7593;-;-;510;187;20793;6285;111;x;187;x;8808;2525;6;x;988;283;50531;16471;118;x;1716;536;2978;336;-;-;343;39;-;-;-;-;-;-;242537;21511;2;x;10459;1018;6324;135;1642;x;1632;28;-;-;-;-;-;-;116;31;-;-;-;-;116;2;-;-;93;2
Baden-W�rttemberg;2000;March;261;81;-;-;25;8;21867;7952;-;-;814;296;23842;7244;116;x;222;x;9951;2831;2;x;1092;311;55921;18107;118;x;2153;681;3302;378;-;-;315;36;-;-;-;-;-;-;253323;22477;3;x;8875;864;17557;300;1078;x;6625;107;-;-;-;-;-;-;136;36;-;-;-;-;132;2;-;-;153;3
Baden-W�rttemberg;2000;April;153;48;1;x;34;11;18732;6790;6;x;451;163;19342;5836;108;x;145;x;8463;2416;13;x;718;205;46690;15090;128;x;1348;422;3526;400;-;-;278;32;-;-;-;-;-;-;237125;20879;1;x;5703;555;19827;345;1377;x;3503;57;-;-;-;-;-;-;126;33;-;-;-;-;342;6;-;-;470;8
Baden-W�rttemberg;2000;May;142;41;1;x;12;3;20180;7325;5;x;357;130;22177;6701;83;x;153;x;9495;2697;8;x;579;164;51994;16764;97;x;1101;343;3043;349;-;-;228;26;-;-;-;-;-;-;274970;24378;449;x;4512;439;10525;190;1008;x;1856;31;-;-;-;-;-;-;123;32;-;-;-;-;202;4;-;-;163;3
Baden-W�rttemberg;2000;June;177;54;-;-;15;5;19262;6998;-;-;233;85;18137;5412;38;x;100;x;7261;2042;-;-;297;84;44837;14506;38;x;645;203;2942;341;-;-;201;23;-;-;-;-;-;-;242061;21212;1338;x;2669;260;11080;196;688;x;1510;25;-;-;-;-;-;-;114;30;-;-;-;-;126;2;-;-;163;3
Baden-W�rttemberg;2000;July;153;51;1;x;11;4;20372;7415;1;x;254;92;20608;6091;29;x;108;x;7711;2206;19;x;289;82;48844;15763;50;x;662;210;3004;351;-;-;193;23;-;-;-;-;-;-;256817;22263;928;x;2935;286;8225;173;2470;x;1624;26;-;-;-;-;-;-;106;28;-;-;-;-;164;3;-;-;173;3
Baden-W�rttemberg;2000;August;167;52;1;x;3;1;20140;7335;-;-;180;66;21592;6364;39;x;92;x;7109;2001;45;x;173;48;49008;15752;85;x;448;142;2697;313;-;-;131;15;-;-;-;-;-;-;236673;20205;5;x;2055;200;8467;139;632;x;1123;17;-;-;-;-;-;-;105;28;-;-;1;0;114;2;-;-;120;2
Baden-W�rttemberg;2000;September;180;54;-;-;15;5;21071;7650;-;-;368;134;21578;6378;125;x;129;x;8202;2318;38;x;431;121;51031;16400;163;x;943;297;3281;374;-;-;244;28;-;-;-;-;-;-;251330;21854;2;x;3093;301;10939;196;610;x;2260;38;-;-;-;-;-;-;122;32;-;-;-;-;177;3;-;-;167;3
Baden-W�rttemberg;2000;October;244;75;-;-;29;9;23662;8521;1;x;492;177;22714;6747;302;x;140;x;9987;2791;4;x;765;214;56607;18134;307;x;1426;441;3354;385;-;-;238;27;-;-;-;-;-;-;279600;24728;6;x;5463;532;11640;209;655;x;2538;43;-;-;-;-;-;-;141;37;-;-;1;0;228;4;-;-;209;4
Baden-W�rttemberg;2000;November;294;90;-;-;47;14;19553;7117;-;-;760;277;17545;5196;117;x;183;x;9901;2815;1;x;1342;381;47293;15218;118;x;2332;726;3406;397;-;-;347;40;-;-;-;-;-;-;254946;22756;3;x;11273;1097;12792;235;1246;x;3586;60;-;-;-;-;-;-;157;41;-;-;1;0;253;5;-;-;254;5
Baden-W�rttemberg;2000;December;143;44;-;-;29;9;12081;4453;-;-;516;190;12511;3758;-;-;86;x;5903;1678;-;-;944;268;30638;9934;-;-;1575;493;3559;410;-;-;349;40;-;-;-;-;-;-;254869;22171;2;x;12370;1204;17245;307;1407;x;3750;62;-;-;-;-;-;-;188;50;-;-;1;0;257;5;-;-;229;4
Baden-W�rttemberg;2001;January;153;49;-;-;26;8;20403;7602;-;-;487;181;20036;6231;-;-;84;x;6424;1885;-;-;841;247;47016;15767;-;-;1438;463;1646;185;-;-;337;38;-;-;-;-;-;-;274866;24377;5;x;10989;1069;8196;158;1203;x;1485;25;-;-;-;-;-;-;159;42;-;-;1;0;89;2;-;-;142;3
Baden-W�rttemberg;2001;February;275;91;-;-;10;3;22656;8309;-;-;488;179;17902;5623;-;-;72;x;6531;1895;-;-;760;221;47364;15918;-;-;1330;425;2171;249;-;-;338;39;-;-;-;-;-;-;239064;21058;4;x;9217;897;7105;156;2208;x;1316;22;-;-;-;-;-;-;158;42;-;-;1;0;109;2;-;-;99;2
Baden-W�rttemberg;2001;March;354;113;-;-;33;10;20442;7454;-;-;699;255;22185;6971;-;-;129;x;8141;2363;-;-;1060;308;51122;16900;-;-;1921;614;2590;296;-;-;566;65;-;-;-;-;-;-;261003;23339;-;-;9906;964;18754;324;-;-;5096;88;-;-;-;-;-;-;201;53;-;-;4;1;187;3;-;-;186;3
Baden-W�rttemberg;2001;April;219;70;-;-;16;5;17737;6485;-;-;466;170;21986;6854;-;-;101;x;7912;2320;-;-;708;208;47854;15730;-;-;1291;415;3400;381;-;-;581;65;-;-;-;-;-;-;270672;24230;2;x;6026;586;20483;349;778;x;3478;57;-;-;-;-;-;-;161;43;-;-;-;-;855;15;-;-;565;10
Baden-W�rttemberg;2001;May;255;81;-;-;21;7;20978;7675;-;-;423;155;24550;7643;-;-;106;x;9531;2795;-;-;533;156;55314;18193;-;-;1083;351;2808;307;-;-;462;51;-;-;-;-;-;-;253359;22514;2109;x;4066;396;14682;250;-;-;1894;32;-;-;-;-;-;-;123;32;-;-;-;-;298;5;-;-;192;3
Baden-W�rttemberg;2001;June;255;82;-;-;9;3;20166;7363;-;-;314;115;22655;7003;-;-;101;x;8530;2505;-;-;355;104;51606;16954;-;-;779;253;2443;264;-;-;350;38;-;-;-;-;-;-;245237;21506;2622;x;3404;331;11704;218;1266;x;1974;33;-;-;-;-;-;-;133;35;-;-;1;0;163;3;-;-;163;3
Baden-W�rttemberg;2001;July;183;57;-;-;5;2;20752;7535;-;-;255;93;22255;6764;-;-;86;x;8109;2343;-;-;299;86;51299;16699;-;-;645;207;2363;257;-;-;266;29;-;-;-;-;-;-;273393;23772;404;x;2699;263;10431;183;500;x;1493;25;-;-;-;-;-;-;111;29;-;-;-;-;246;4;-;-;199;4
Baden-W�rttemberg;2001;August;181;54;-;-;7;2;19195;6952;2;x;186;61;24591;7422;-;-;68;x;7569;2175;-;-;206;59;51536;16603;2;x;467;142;2143;230;-;-;163;18;-;-;-;-;-;-;236579;20465;3;x;2049;199;10059;158;527;x;1102;16;-;-;-;-;-;-;116;31;-;-;-;-;190;3;-;-;104;2
Baden-W�rttemberg;2001;September;223;69;-;-;10;3;20170;7343;3;x;369;134;23392;7038;-;-;126;x;9021;2611;-;-;462;134;52806;17061;3;x;967;309;2451;272;-;-;250;28;-;-;-;-;-;-;245934;21310;6;x;3303;321;11204;199;694;x;2030;34;-;-;-;-;-;-;108;29;-;-;-;-;227;4;-;-;252;5
Baden-W�rttemberg;2001;October;280;87;-;-;30;9;22986;8301;1;x;512;185;27457;8276;1;x;136;x;11122;3185;-;-;785;225;61845;19849;2;x;1463;460;3037;337;-;-;265;29;-;-;-;-;-;-;281489;24720;361;x;5244;510;12311;223;1176;x;2792;46;-;-;-;-;-;-;130;34;-;-;2;1;269;5;-;-;281;5
Baden-W�rttemberg;2001;November;276;83;-;-;40;12;22578;8176;2;x;849;307;26564;8102;-;-;170;x;11982;3479;5;x;1300;377;61400;19841;7;x;2359;749;3128;349;1;x;429;48;-;-;-;-;-;-;261545;23118;90;x;10822;1053;15188;255;-;-;3532;59;-;-;-;-;-;-;133;35;-;-;-;-;199;4;-;-;288;5
Baden-W�rttemberg;2001;December;221;67;-;-;15;5;19500;7072;1;x;570;207;19820;6095;-;-;132;x;9369;2702;1;x;786;227;48910;15937;2;x;1503;479;3799;418;1;x;389;43;-;-;-;-;-;-;257113;22108;2;x;10671;1038;16537;276;260;x;2879;47;-;-;-;-;-;-;136;36;-;-;-;-;189;3;-;-;215;4
Baden-W�rttemberg;2002;January;264;77;-;-;23;7;20133;7317;1;x;458;166;27408;8527;1;x;146;x;9856;2876;1;x;731;213;57661;18798;3;x;1358;432;2373;256;2;x;322;35;-;-;-;-;-;-;258333;22812;15;x;10421;1014;9339;153;-;-;1232;20;-;-;-;-;-;-;89;23;-;-;-;-;75;1;-;-;117;2
Baden-W�rttemberg;2002;February;228;69;-;-;26;8;17578;6376;3;x;554;201;21123;6588;2;x;117;x;8691;2550;3;x;720;211;47620;15583;8;x;1417;456;2054;223;-;-;272;30;-;-;-;-;-;-;227280;20445;33;x;8623;839;18813;311;487;x;5581;90;-;-;-;-;-;-;88;23;-;-;-;-;96;2;-;-;127;2
Baden-W�rttemberg;2002;March;300;91;-;-;25;8;20358;7327;-;-;493;177;23675;7379;-;-;114;x;9538;2754;2;x;727;210;53871;17551;2;x;1359;430;3267;359;1;x;336;37;-;-;-;-;-;-;248951;21982;27;x;7553;735;16225;295;1767;x;2587;42;-;-;-;-;-;-;89;23;-;-;-;-;546;10;-;-;346;6
Baden-W�rttemberg;2002;April;336;96;-;-;25;7;19265;6933;1;x;561;202;23316;7216;-;-;141;x;9416;2726;2;x;651;188;52333;16971;3;x;1378;441;2380;263;3;x;286;32;-;-;-;-;-;-;264761;23429;10;x;6149;598;9585;164;477;x;1411;23;-;-;-;-;-;-;98;26;-;-;-;-;417;8;-;-;193;3
